,Date,Start Time (ET),Visitor,Visitor Points,Home,Home Points,Box Score,Overtime,Attendance,Arena,Notes
138,"Sun, Jan 21, 2018",1:00p,Orlando Magic,103,Boston Celtics,95,https://www.basketball-reference.com//boxscores/201801210BOS.html,,"18,624",TD Garden,
139,"Sun, Jan 21, 2018",3:30p,New York Knicks,107,Los Angeles Lakers,127,https://www.basketball-reference.com//boxscores/201801210LAL.html,,"18,997",STAPLES Center,
140,"Sun, Jan 21, 2018",4:00p,Brooklyn Nets,101,Detroit Pistons,100,https://www.basketball-reference.com//boxscores/201801210DET.html,,"17,554",Little Caesars Arena,
141,"Sun, Jan 21, 2018",7:00p,Indiana Pacers,94,San Antonio Spurs,86,https://www.basketball-reference.com//boxscores/201801210SAS.html,,"18,418",AT&T Center,
142,"Mon, Jan 22, 2018",7:00p,Sacramento Kings,107,Charlotte Hornets,112,https://www.basketball-reference.com//boxscores/201801220CHO.html,,"11,806",Spectrum Center,
143,"Mon, Jan 22, 2018",7:30p,Utah Jazz,90,Atlanta Hawks,104,https://www.basketball-reference.com//boxscores/201801220ATL.html,,"11,096",Philips Arena,
144,"Mon, Jan 22, 2018",8:00p,Miami Heat,90,Houston Rockets,99,https://www.basketball-reference.com//boxscores/201801220HOU.html,,"18,055",Toyota Center,
145,"Mon, Jan 22, 2018",8:00p,Philadelphia 76ers,101,Memphis Grizzlies,105,https://www.basketball-reference.com//boxscores/201801220MEM.html,,"14,288",FedEx Forum,
146,"Mon, Jan 22, 2018",8:00p,Phoenix Suns,105,Milwaukee Bucks,109,https://www.basketball-reference.com//boxscores/201801220MIL.html,,"14,766",BMO Harris Bradley Center,
147,"Mon, Jan 22, 2018",8:00p,Chicago Bulls,128,New Orleans Pelicans,132,https://www.basketball-reference.com//boxscores/201801220NOP.html,2OT,"17,101",Smoothie King Center,
148,"Mon, Jan 22, 2018",8:30p,Washington Wizards,75,Dallas Mavericks,98,https://www.basketball-reference.com//boxscores/201801220DAL.html,,"19,328",American Airlines Center,
149,"Mon, Jan 22, 2018",9:00p,Portland Trail Blazers,101,Denver Nuggets,104,https://www.basketball-reference.com//boxscores/201801220DEN.html,,"14,474",Pepsi Center,
150,"Mon, Jan 22, 2018",10:30p,Minnesota Timberwolves,126,Los Angeles Clippers,118,https://www.basketball-reference.com//boxscores/201801220LAC.html,,"16,347",STAPLES Center,
151,"Tue, Jan 23, 2018",7:00p,Sacramento Kings,105,Orlando Magic,99,https://www.basketball-reference.com//boxscores/201801230ORL.html,,"18,846",Amway Center,
152,"Tue, Jan 23, 2018",8:00p,Brooklyn Nets,108,Oklahoma City Thunder,109,https://www.basketball-reference.com//boxscores/201801230OKC.html,,"18,203",Chesapeake Energy Arena,
153,"Tue, Jan 23, 2018",8:00p,Cleveland Cavaliers,102,San Antonio Spurs,114,https://www.basketball-reference.com//boxscores/201801230SAS.html,,"18,418",AT&T Center,
154,"Tue, Jan 23, 2018",10:30p,New York Knicks,112,Golden State Warriors,123,https://www.basketball-reference.com//boxscores/201801230GSW.html,,"19,596",Oracle Arena,
155,"Tue, Jan 23, 2018",10:30p,Boston Celtics,107,Los Angeles Lakers,108,https://www.basketball-reference.com//boxscores/201801230LAL.html,,"18,997",STAPLES Center,
156,"Wed, Jan 24, 2018",7:00p,New Orleans Pelicans,101,Charlotte Hornets,96,https://www.basketball-reference.com//boxscores/201801240CHO.html,,"14,588",Spectrum Center,
157,"Wed, Jan 24, 2018",7:00p,Utah Jazz,98,Detroit Pistons,95,https://www.basketball-reference.com//boxscores/201801240DET.html,OT,"15,682",Little Caesars Arena,
158,"Wed, Jan 24, 2018",7:00p,Phoenix Suns,101,Indiana Pacers,116,https://www.basketball-reference.com//boxscores/201801240IND.html,,"14,060",Bankers Life Fieldhouse,
159,"Wed, Jan 24, 2018",7:00p,Chicago Bulls,101,Philadelphia 76ers,115,https://www.basketball-reference.com//boxscores/201801240PHI.html,,"20,547",Wells Fargo Center,
160,"Wed, Jan 24, 2018",7:30p,Toronto Raptors,108,Atlanta Hawks,93,https://www.basketball-reference.com//boxscores/201801240ATL.html,,"12,780",Philips Arena,
161,"Wed, Jan 24, 2018",8:00p,Houston Rockets,104,Dallas Mavericks,97,https://www.basketball-reference.com//boxscores/201801240DAL.html,,"19,378",American Airlines Center,
162,"Wed, Jan 24, 2018",8:00p,San Antonio Spurs,108,Memphis Grizzlies,85,https://www.basketball-reference.com//boxscores/201801240MEM.html,,"15,812",FedEx Forum,
163,"Wed, Jan 24, 2018",10:00p,Minnesota Timberwolves,114,Portland Trail Blazers,123,https://www.basketball-reference.com//boxscores/201801240POR.html,,"18,920",Moda Center,
164,"Wed, Jan 24, 2018",10:30p,Boston Celtics,113,Los Angeles Clippers,102,https://www.basketball-reference.com//boxscores/201801240LAC.html,,"19,430",STAPLES Center,
165,"Thu, Jan 25, 2018",7:30p,Sacramento Kings,89,Miami Heat,88,https://www.basketball-reference.com//boxscores/201801250MIA.html,,"19,600",AmericanAirlines Arena,
166,"Thu, Jan 25, 2018",8:00p,Washington Wizards,112,Oklahoma City Thunder,121,https://www.basketball-reference.com//boxscores/201801250OKC.html,,"18,203",Chesapeake Energy Arena,
167,"Thu, Jan 25, 2018",9:00p,New York Knicks,118,Denver Nuggets,130,https://www.basketball-reference.com//boxscores/201801250DEN.html,,"15,482",Pepsi Center,
168,"Thu, Jan 25, 2018",10:30p,Minnesota Timberwolves,113,Golden State Warriors,126,https://www.basketball-reference.com//boxscores/201801250GSW.html,,"19,596",Oracle Arena,
169,"Fri, Jan 26, 2018",7:00p,Atlanta Hawks,110,Charlotte Hornets,121,https://www.basketball-reference.com//boxscores/201801260CHO.html,,"15,479",Spectrum Center,
170,"Fri, Jan 26, 2018",7:30p,Indiana Pacers,108,Cleveland Cavaliers,115,https://www.basketball-reference.com//boxscores/201801260CLE.html,,"20,562",Quicken Loans Arena,
171,"Fri, Jan 26, 2018",7:30p,Utah Jazz,97,Toronto Raptors,93,https://www.basketball-reference.com//boxscores/201801260TOR.html,,"19,800",Air Canada Centre,
172,"Fri, Jan 26, 2018",8:00p,Los Angeles Lakers,108,Chicago Bulls,103,https://www.basketball-reference.com//boxscores/201801260CHI.html,,"21,827",United Center,
173,"Fri, Jan 26, 2018",8:00p,Los Angeles Clippers,109,Memphis Grizzlies,100,https://www.basketball-reference.com//boxscores/201801260MEM.html,,"16,369",FedEx Forum,
174,"Fri, Jan 26, 2018",8:00p,Brooklyn Nets,91,Milwaukee Bucks,116,https://www.basketball-reference.com//boxscores/201801260MIL.html,,"18,717",BMO Harris Bradley Center,
175,"Fri, Jan 26, 2018",8:00p,Houston Rockets,113,New Orleans Pelicans,115,https://www.basketball-reference.com//boxscores/201801260NOP.html,,"17,186",Smoothie King Center,
176,"Fri, Jan 26, 2018",8:30p,Portland Trail Blazers,107,Dallas Mavericks,93,https://www.basketball-reference.com//boxscores/201801260DAL.html,,"19,876",American Airlines Center,
177,"Fri, Jan 26, 2018",8:30p,Philadelphia 76ers,97,San Antonio Spurs,78,https://www.basketball-reference.com//boxscores/201801260SAS.html,,"18,418",AT&T Center,
178,"Fri, Jan 26, 2018",9:00p,New York Knicks,107,Phoenix Suns,85,https://www.basketball-reference.com//boxscores/201801260PHO.html,,"17,068",Talking Stick Resort Arena,
179,"Sat, Jan 27, 2018",5:00p,Oklahoma City Thunder,121,Detroit Pistons,108,https://www.basketball-reference.com//boxscores/201801270DET.html,,"20,491",Little Caesars Arena,
180,"Sat, Jan 27, 2018",7:00p,Orlando Magic,112,Indiana Pacers,114,https://www.basketball-reference.com//boxscores/201801270IND.html,,"17,923",Bankers Life Fieldhouse,
181,"Sat, Jan 27, 2018",7:30p,Washington Wizards,129,Atlanta Hawks,104,https://www.basketball-reference.com//boxscores/201801270ATL.html,,"15,843",Philips Arena,
182,"Sat, Jan 27, 2018",7:30p,Charlotte Hornets,91,Miami Heat,95,https://www.basketball-reference.com//boxscores/201801270MIA.html,,"19,600",AmericanAirlines Arena,
183,"Sat, Jan 27, 2018",8:30p,Boston Celtics,105,Golden State Warriors,109,https://www.basketball-reference.com//boxscores/201801270GSW.html,,"19,596",Oracle Arena,
184,"Sat, Jan 27, 2018",9:00p,Dallas Mavericks,89,Denver Nuggets,91,https://www.basketball-reference.com//boxscores/201801270DEN.html,,"19,520",Pepsi Center,
185,"Sat, Jan 27, 2018",9:00p,Brooklyn Nets,97,Minnesota Timberwolves,111,https://www.basketball-reference.com//boxscores/201801270MIN.html,,"16,231",Target Center,
186,"Sun, Jan 28, 2018",3:30p,Milwaukee Bucks,110,Chicago Bulls,96,https://www.basketball-reference.com//boxscores/201801280CHI.html,,"21,630",United Center,
187,"Sun, Jan 28, 2018",3:30p,Phoenix Suns,102,Houston Rockets,113,https://www.basketball-reference.com//boxscores/201801280HOU.html,,"18,055",Toyota Center,
188,"Sun, Jan 28, 2018",4:00p,Los Angeles Clippers,112,New Orleans Pelicans,103,https://www.basketball-reference.com//boxscores/201801280NOP.html,,"16,378",Smoothie King Center,
189,"Sun, Jan 28, 2018",6:00p,Detroit Pistons,104,Cleveland Cavaliers,121,https://www.basketball-reference.com//boxscores/201801280CLE.html,,"20,562",Quicken Loans Arena,
190,"Sun, Jan 28, 2018",6:00p,Philadelphia 76ers,112,Oklahoma City Thunder,122,https://www.basketball-reference.com//boxscores/201801280OKC.html,,"18,202",Chesapeake Energy Arena,
191,"Sun, Jan 28, 2018",6:00p,Los Angeles Lakers,111,Toronto Raptors,123,https://www.basketball-reference.com//boxscores/201801280TOR.html,,"19,800",Air Canada Centre,
192,"Sun, Jan 28, 2018",7:00p,Sacramento Kings,98,San Antonio Spurs,113,https://www.basketball-reference.com//boxscores/201801280SAS.html,,"18,418",AT&T Center,
193,"Mon, Jan 29, 2018",7:00p,Charlotte Hornets,96,Indiana Pacers,105,https://www.basketball-reference.com//boxscores/201801290IND.html,,"14,225",Bankers Life Fieldhouse,
194,"Mon, Jan 29, 2018",7:30p,Minnesota Timberwolves,100,Atlanta Hawks,105,https://www.basketball-reference.com//boxscores/201801290ATL.html,,"12,589",Philips Arena,
195,"Mon, Jan 29, 2018",8:00p,Phoenix Suns,109,Memphis Grizzlies,120,https://www.basketball-reference.com//boxscores/201801290MEM.html,,"13,202",FedEx Forum,
196,"Mon, Jan 29, 2018",8:00p,Philadelphia 76ers,95,Milwaukee Bucks,107,https://www.basketball-reference.com//boxscores/201801290MIL.html,,"14,126",BMO Harris Bradley Center,
197,"Mon, Jan 29, 2018",8:30p,Miami Heat,95,Dallas Mavericks,88,https://www.basketball-reference.com//boxscores/201801290DAL.html,,"19,555",American Airlines Center,
198,"Mon, Jan 29, 2018",9:00p,Boston Celtics,111,Denver Nuggets,110,https://www.basketball-reference.com//boxscores/201801290DEN.html,,"19,520",Pepsi Center,
199,"Tue, Jan 30, 2018",7:00p,Oklahoma City Thunder,96,Washington Wizards,102,https://www.basketball-reference.com//boxscores/201801300WAS.html,,"20,356",Capital One Arena,
200,"Tue, Jan 30, 2018",7:30p,Brooklyn Nets,95,New York Knicks,111,https://www.basketball-reference.com//boxscores/201801300NYK.html,,"19,505",Madison Square Garden (IV),
201,"Tue, Jan 30, 2018",7:30p,Minnesota Timberwolves,104,Toronto Raptors,109,https://www.basketball-reference.com//boxscores/201801300TOR.html,,"19,800",Air Canada Centre,
202,"Tue, Jan 30, 2018",8:00p,Cleveland Cavaliers,114,Detroit Pistons,125,https://www.basketball-reference.com//boxscores/201801300DET.html,,"18,508",Little Caesars Arena,
203,"Tue, Jan 30, 2018",8:00p,Orlando Magic,107,Houston Rockets,114,https://www.basketball-reference.com//boxscores/201801300HOU.html,,"18,055",Toyota Center,
204,"Tue, Jan 30, 2018",8:00p,Sacramento Kings,114,New Orleans Pelicans,103,https://www.basketball-reference.com//boxscores/201801300NOP.html,,"14,292",Smoothie King Center,
205,"Tue, Jan 30, 2018",8:30p,Denver Nuggets,104,San Antonio Spurs,106,https://www.basketball-reference.com//boxscores/201801300SAS.html,,"18,418",AT&T Center,
206,"Tue, Jan 30, 2018",9:00p,Golden State Warriors,99,Utah Jazz,129,https://www.basketball-reference.com//boxscores/201801300UTA.html,,"18,306",Vivint Smart Home Arena,
207,"Tue, Jan 30, 2018",10:30p,Portland Trail Blazers,104,Los Angeles Clippers,96,https://www.basketball-reference.com//boxscores/201801300LAC.html,,"16,705",STAPLES Center,
208,"Wed, Jan 31, 2018",7:00p,Memphis Grizzlies,101,Indiana Pacers,105,https://www.basketball-reference.com//boxscores/201801310IND.html,,"15,093",Bankers Life Fieldhouse,
209,"Wed, Jan 31, 2018",7:00p,Los Angeles Lakers,105,Orlando Magic,127,https://www.basketball-reference.com//boxscores/201801310ORL.html,,"18,553",Amway Center,
210,"Wed, Jan 31, 2018",7:30p,Charlotte Hornets,123,Atlanta Hawks,110,https://www.basketball-reference.com//boxscores/201801310ATL.html,,"13,103",Philips Arena,
211,"Wed, Jan 31, 2018",7:30p,Philadelphia 76ers,108,Brooklyn Nets,116,https://www.basketball-reference.com//boxscores/201801310BRK.html,,"15,577",Barclays Center,
212,"Wed, Jan 31, 2018",7:30p,Miami Heat,89,Cleveland Cavaliers,91,https://www.basketball-reference.com//boxscores/201801310CLE.html,,"20,562",Quicken Loans Arena,
213,"Wed, Jan 31, 2018",8:00p,New York Knicks,73,Boston Celtics,103,https://www.basketball-reference.com//boxscores/201801310BOS.html,,"18,624",TD Garden,
214,"Wed, Jan 31, 2018",10:00p,Chicago Bulls,108,Portland Trail Blazers,124,https://www.basketball-reference.com//boxscores/201801310POR.html,,"19,422",Moda Center,
215,"Wed, Jan 31, 2018",10:30p,Dallas Mavericks,88,Phoenix Suns,102,https://www.basketball-reference.com//boxscores/201801310PHO.html,,"15,923",Talking Stick Resort Arena,
0,"Thu, Feb 1, 2018",7:00p,Memphis Grizzlies,102,Detroit Pistons,104,https://www.basketball-reference.com//boxscores/201802010DET.html,,"17,481",Little Caesars Arena,
1,"Thu, Feb 1, 2018",7:00p,Toronto Raptors,119,Washington Wizards,122,https://www.basketball-reference.com//boxscores/201802010WAS.html,,"15,599",Capital One Arena,
2,"Thu, Feb 1, 2018",8:00p,Milwaukee Bucks,89,Minnesota Timberwolves,108,https://www.basketball-reference.com//boxscores/201802010MIN.html,,"17,199",Target Center,
3,"Thu, Feb 1, 2018",8:00p,Houston Rockets,102,San Antonio Spurs,91,https://www.basketball-reference.com//boxscores/201802010SAS.html,,"18,418",AT&T Center,
4,"Thu, Feb 1, 2018",10:30p,Oklahoma City Thunder,124,Denver Nuggets,127,https://www.basketball-reference.com//boxscores/201802010DEN.html,,"18,407",Pepsi Center,
5,"Fri, Feb 2, 2018",7:00p,Indiana Pacers,126,Charlotte Hornets,133,https://www.basketball-reference.com//boxscores/201802020CHO.html,,"17,135",Spectrum Center,
6,"Fri, Feb 2, 2018",7:30p,Atlanta Hawks,110,Boston Celtics,119,https://www.basketball-reference.com//boxscores/201802020BOS.html,,"18,624",TD Garden,
7,"Fri, Feb 2, 2018",7:30p,Los Angeles Lakers,102,Brooklyn Nets,99,https://www.basketball-reference.com//boxscores/201802020BRK.html,,"17,732",Barclays Center,
8,"Fri, Feb 2, 2018",7:30p,Portland Trail Blazers,105,Toronto Raptors,130,https://www.basketball-reference.com//boxscores/201802020TOR.html,,"19,800",Air Canada Centre,
9,"Fri, Feb 2, 2018",8:00p,New York Knicks,90,Milwaukee Bucks,92,https://www.basketball-reference.com//boxscores/201802020MIL.html,,"18,717",BMO Harris Bradley Center,
10,"Fri, Feb 2, 2018",8:00p,Miami Heat,97,Philadelphia 76ers,103,https://www.basketball-reference.com//boxscores/201802020PHI.html,,"20,636",Wells Fargo Center,
11,"Fri, Feb 2, 2018",9:00p,New Orleans Pelicans,114,Oklahoma City Thunder,100,https://www.basketball-reference.com//boxscores/201802020OKC.html,,"18,203",Chesapeake Energy Arena,
12,"Fri, Feb 2, 2018",9:00p,Utah Jazz,129,Phoenix Suns,97,https://www.basketball-reference.com//boxscores/201802020PHO.html,,"16,560",Talking Stick Resort Arena,
13,"Fri, Feb 2, 2018",10:30p,Golden State Warriors,119,Sacramento Kings,104,https://www.basketball-reference.com//boxscores/201802020SAC.html,,"17,583",Golden 1 Center,
14,"Sat, Feb 3, 2018",3:30p,Chicago Bulls,103,Los Angeles Clippers,113,https://www.basketball-reference.com//boxscores/201802030LAC.html,,"19,068",STAPLES Center,
15,"Sat, Feb 3, 2018",7:00p,Miami Heat,107,Detroit Pistons,111,https://www.basketball-reference.com//boxscores/201802030DET.html,,"18,747",Little Caesars Arena,
16,"Sat, Feb 3, 2018",7:00p,Philadelphia 76ers,92,Indiana Pacers,100,https://www.basketball-reference.com//boxscores/201802030IND.html,,"17,923",Bankers Life Fieldhouse,
17,"Sat, Feb 3, 2018",7:00p,Washington Wizards,115,Orlando Magic,98,https://www.basketball-reference.com//boxscores/201802030ORL.html,,"18,846",Amway Center,
18,"Sat, Feb 3, 2018",8:30p,Houston Rockets,120,Cleveland Cavaliers,88,https://www.basketball-reference.com//boxscores/201802030CLE.html,,"20,562",Quicken Loans Arena,
19,"Sat, Feb 3, 2018",9:00p,Golden State Warriors,108,Denver Nuggets,115,https://www.basketball-reference.com//boxscores/201802030DEN.html,,"20,103",Pepsi Center,
20,"Sat, Feb 3, 2018",9:00p,New Orleans Pelicans,107,Minnesota Timberwolves,118,https://www.basketball-reference.com//boxscores/201802030MIN.html,,"17,954",Target Center,
21,"Sat, Feb 3, 2018",9:00p,Utah Jazz,120,San Antonio Spurs,111,https://www.basketball-reference.com//boxscores/201802030SAS.html,,"18,418",AT&T Center,
22,"Sat, Feb 3, 2018",10:00p,Dallas Mavericks,106,Sacramento Kings,99,https://www.basketball-reference.com//boxscores/201802030SAC.html,,"17,583",Golden 1 Center,
23,"Sun, Feb 4, 2018",12:00p,Portland Trail Blazers,96,Boston Celtics,97,https://www.basketball-reference.com//boxscores/201802040BOS.html,,"18,624",TD Garden,
24,"Sun, Feb 4, 2018",12:00p,Milwaukee Bucks,109,Brooklyn Nets,94,https://www.basketball-reference.com//boxscores/201802040BRK.html,,"14,392",Barclays Center,
25,"Sun, Feb 4, 2018",12:00p,Atlanta Hawks,99,New York Knicks,96,https://www.basketball-reference.com//boxscores/201802040NYK.html,,"19,441",Madison Square Garden (IV),
26,"Sun, Feb 4, 2018",12:00p,Memphis Grizzlies,86,Toronto Raptors,101,https://www.basketball-reference.com//boxscores/201802040TOR.html,,"19,800",Air Canada Centre,
27,"Sun, Feb 4, 2018",2:00p,Los Angeles Lakers,108,Oklahoma City Thunder,104,https://www.basketball-reference.com//boxscores/201802040OKC.html,,"18,203",Chesapeake Energy Arena,
28,"Sun, Feb 4, 2018",3:00p,Charlotte Hornets,115,Phoenix Suns,110,https://www.basketball-reference.com//boxscores/201802040PHO.html,,"14,487",Talking Stick Resort Arena,
29,"Mon, Feb 5, 2018",7:00p,Portland Trail Blazers,91,Detroit Pistons,111,https://www.basketball-reference.com//boxscores/201802050DET.html,,"13,810",Little Caesars Arena,
30,"Mon, Feb 5, 2018",7:00p,Washington Wizards,111,Indiana Pacers,102,https://www.basketball-reference.com//boxscores/201802050IND.html,,"13,169",Bankers Life Fieldhouse,
31,"Mon, Feb 5, 2018",7:30p,Orlando Magic,111,Miami Heat,109,https://www.basketball-reference.com//boxscores/201802050MIA.html,,"19,600",AmericanAirlines Arena,
32,"Mon, Feb 5, 2018",8:00p,Utah Jazz,133,New Orleans Pelicans,109,https://www.basketball-reference.com//boxscores/201802050NOP.html,,"14,293",Smoothie King Center,
33,"Mon, Feb 5, 2018",9:00p,Charlotte Hornets,104,Denver Nuggets,121,https://www.basketball-reference.com//boxscores/201802050DEN.html,,"14,410",Pepsi Center,
34,"Mon, Feb 5, 2018",10:00p,Chicago Bulls,98,Sacramento Kings,104,https://www.basketball-reference.com//boxscores/201802050SAC.html,,"17,583",Golden 1 Center,
35,"Mon, Feb 5, 2018",10:30p,Dallas Mavericks,101,Los Angeles Clippers,104,https://www.basketball-reference.com//boxscores/201802050LAC.html,,"15,127",STAPLES Center,
