Date,Start Time (ET),Visitor,Visitor Points,Home,Home Points,Box Score,Overtime,Attendance,Arena,Notes
2013-11-22,7:00p,Washington Wizards,88,Toronto Raptors,96,https://www.basketball-reference.com//boxscores/201311220TOR.html,,"18,671",Air Canada Centre,
2013-11-22,7:30p,Indiana Pacers,97,Boston Celtics,82,https://www.basketball-reference.com//boxscores/201311220BOS.html,,"18,624",TD Garden,
2013-11-22,7:30p,Atlanta Hawks,96,Detroit Pistons,89,https://www.basketball-reference.com//boxscores/201311220DET.html,,"13,467",The Palace of Auburn Hills,
2013-11-22,8:00p,San Antonio Spurs,102,Memphis Grizzlies,86,https://www.basketball-reference.com//boxscores/201311220MEM.html,,"17,109",FedEx Forum,
2013-11-22,8:00p,Brooklyn Nets,81,Minnesota Timberwolves,111,https://www.basketball-reference.com//boxscores/201311220MIN.html,,"15,551",Target Center,
2013-11-22,8:00p,Cleveland Cavaliers,100,New Orleans Pelicans,104,https://www.basketball-reference.com//boxscores/201311220NOP.html,,"15,186",Smoothie King Center,
2013-11-22,8:30p,Utah Jazz,93,Dallas Mavericks,103,https://www.basketball-reference.com//boxscores/201311220DAL.html,,"19,781",American Airlines Center,
2013-11-22,10:00p,Chicago Bulls,95,Portland Trail Blazers,98,https://www.basketball-reference.com//boxscores/201311220POR.html,,"20,618",Moda Center,
2013-11-22,10:30p,Golden State Warriors,95,Los Angeles Lakers,102,https://www.basketball-reference.com//boxscores/201311220LAL.html,,"18,997",STAPLES Center,
2013-11-23,3:30p,Sacramento Kings,102,Los Angeles Clippers,103,https://www.basketball-reference.com//boxscores/201311230LAC.html,,"19,060",STAPLES Center,
2013-11-23,7:00p,Philadelphia 76ers,98,Indiana Pacers,106,https://www.basketball-reference.com//boxscores/201311230IND.html,,"18,165",Bankers Life Fieldhouse,
2013-11-23,7:00p,New York Knicks,89,Washington Wizards,98,https://www.basketball-reference.com//boxscores/201311230WAS.html,,"18,089",Verizon Center,
2013-11-23,7:30p,Boston Celtics,94,Atlanta Hawks,87,https://www.basketball-reference.com//boxscores/201311230ATL.html,,"15,189",Philips Arena,
2013-11-23,7:30p,Orlando Magic,99,Miami Heat,101,https://www.basketball-reference.com//boxscores/201311230MIA.html,,"19,647",AmericanAirlines Arena,
2013-11-23,8:00p,Minnesota Timberwolves,101,Houston Rockets,112,https://www.basketball-reference.com//boxscores/201311230HOU.html,,"18,196",Toyota Center,
2013-11-23,8:30p,Charlotte Bobcats,96,Milwaukee Bucks,72,https://www.basketball-reference.com//boxscores/201311230MIL.html,,"14,871",BMO Harris Bradley Center,
2013-11-23,8:30p,Cleveland Cavaliers,96,San Antonio Spurs,126,https://www.basketball-reference.com//boxscores/201311230SAS.html,,"18,581",AT&T Center,
2013-11-23,9:00p,Dallas Mavericks,100,Denver Nuggets,102,https://www.basketball-reference.com//boxscores/201311230DEN.html,,"17,841",Pepsi Center,
2013-11-23,10:30p,Portland Trail Blazers,113,Golden State Warriors,101,https://www.basketball-reference.com//boxscores/201311230GSW.html,,"19,596",Oracle Arena,
2013-11-24,2:00p,Detroit Pistons,109,Brooklyn Nets,97,https://www.basketball-reference.com//boxscores/201311240BRK.html,,"17,732",Barclays Center,
2013-11-24,3:30p,Chicago Bulls,82,Los Angeles Clippers,121,https://www.basketball-reference.com//boxscores/201311240LAC.html,,"19,245",STAPLES Center,
2013-11-24,6:00p,Phoenix Suns,104,Orlando Magic,96,https://www.basketball-reference.com//boxscores/201311240ORL.html,,"15,785",Amway Center,
2013-11-24,7:00p,Utah Jazz,73,Oklahoma City Thunder,95,https://www.basketball-reference.com//boxscores/201311240OKC.html,,"18,203",Chesapeake Energy Arena,
2013-11-24,9:30p,Sacramento Kings,86,Los Angeles Lakers,100,https://www.basketball-reference.com//boxscores/201311240LAL.html,,"18,997",STAPLES Center,
2013-11-25,7:00p,Boston Celtics,96,Charlotte Bobcats,86,https://www.basketball-reference.com//boxscores/201311250CHA.html,,"13,558",Time Warner Cable Arena,
2013-11-25,7:00p,Minnesota Timberwolves,84,Indiana Pacers,98,https://www.basketball-reference.com//boxscores/201311250IND.html,,"16,426",Bankers Life Fieldhouse,
2013-11-25,7:30p,Milwaukee Bucks,94,Detroit Pistons,113,https://www.basketball-reference.com//boxscores/201311250DET.html,,"12,150",The Palace of Auburn Hills,
2013-11-25,7:30p,Phoenix Suns,92,Miami Heat,107,https://www.basketball-reference.com//boxscores/201311250MIA.html,,"19,758",AmericanAirlines Arena,
2013-11-25,8:00p,Houston Rockets,93,Memphis Grizzlies,86,https://www.basketball-reference.com//boxscores/201311250MEM.html,,"15,246",FedEx Forum,
2013-11-25,8:30p,Denver Nuggets,110,Dallas Mavericks,96,https://www.basketball-reference.com//boxscores/201311250DAL.html,,"19,677",American Airlines Center,
2013-11-25,8:30p,New Orleans Pelicans,93,San Antonio Spurs,112,https://www.basketball-reference.com//boxscores/201311250SAS.html,,"18,323",AT&T Center,
2013-11-25,9:00p,Chicago Bulls,83,Utah Jazz,89,https://www.basketball-reference.com//boxscores/201311250UTA.html,OT,"18,936",EnergySolutions Arena,
2013-11-25,10:00p,New York Knicks,91,Portland Trail Blazers,102,https://www.basketball-reference.com//boxscores/201311250POR.html,,"19,939",Moda Center,
2013-11-26,7:00p,Brooklyn Nets,102,Toronto Raptors,100,https://www.basketball-reference.com//boxscores/201311260TOR.html,,"16,421",Air Canada Centre,
2013-11-26,7:00p,Los Angeles Lakers,111,Washington Wizards,116,https://www.basketball-reference.com//boxscores/201311260WAS.html,,"19,204",Verizon Center,
2013-11-26,7:30p,Orlando Magic,109,Atlanta Hawks,92,https://www.basketball-reference.com//boxscores/201311260ATL.html,,"13,164",Philips Arena,
2013-11-26,8:00p,Golden State Warriors,102,New Orleans Pelicans,101,https://www.basketball-reference.com//boxscores/201311260NOP.html,,"15,330",Smoothie King Center,
2013-11-27,7:00p,Indiana Pacers,99,Charlotte Bobcats,74,https://www.basketball-reference.com//boxscores/201311270CHA.html,,"15,170",Time Warner Cable Arena,
2013-11-27,7:00p,Philadelphia 76ers,94,Orlando Magic,105,https://www.basketball-reference.com//boxscores/201311270ORL.html,,"15,839",Amway Center,
2013-11-27,7:30p,Memphis Grizzlies,100,Boston Celtics,93,https://www.basketball-reference.com//boxscores/201311270BOS.html,,"17,319",TD Garden,
2013-11-27,7:30p,Los Angeles Lakers,99,Brooklyn Nets,94,https://www.basketball-reference.com//boxscores/201311270BRK.html,,"17,732",Barclays Center,
2013-11-27,7:30p,Miami Heat,95,Cleveland Cavaliers,84,https://www.basketball-reference.com//boxscores/201311270CLE.html,,"20,562",Quicken Loans Arena,
2013-11-27,7:30p,Chicago Bulls,99,Detroit Pistons,79,https://www.basketball-reference.com//boxscores/201311270DET.html,,"14,228",The Palace of Auburn Hills,
2013-11-27,8:00p,Atlanta Hawks,84,Houston Rockets,113,https://www.basketball-reference.com//boxscores/201311270HOU.html,,"18,051",Toyota Center,
2013-11-27,8:00p,Washington Wizards,100,Milwaukee Bucks,92,https://www.basketball-reference.com//boxscores/201311270MIL.html,OT,"11,584",BMO Harris Bradley Center,
2013-11-27,8:00p,Denver Nuggets,117,Minnesota Timberwolves,110,https://www.basketball-reference.com//boxscores/201311270MIN.html,,"14,244",Target Center,
2013-11-27,8:00p,San Antonio Spurs,88,Oklahoma City Thunder,94,https://www.basketball-reference.com//boxscores/201311270OKC.html,,"18,203",Chesapeake Energy Arena,
2013-11-27,8:30p,Golden State Warriors,99,Dallas Mavericks,103,https://www.basketball-reference.com//boxscores/201311270DAL.html,,"20,211",American Airlines Center,
2013-11-27,9:00p,Portland Trail Blazers,106,Phoenix Suns,120,https://www.basketball-reference.com//boxscores/201311270PHO.html,,"12,731",US Airways Center,
2013-11-27,10:30p,New York Knicks,80,Los Angeles Clippers,93,https://www.basketball-reference.com//boxscores/201311270LAC.html,,"19,270",STAPLES Center,
2013-11-29,7:00p,Milwaukee Bucks,76,Charlotte Bobcats,92,https://www.basketball-reference.com//boxscores/201311290CHA.html,,"15,081",Time Warner Cable Arena,
2013-11-29,7:00p,San Antonio Spurs,109,Orlando Magic,91,https://www.basketball-reference.com//boxscores/201311290ORL.html,,"15,159",Amway Center,
2013-11-29,7:00p,Miami Heat,90,Toronto Raptors,83,https://www.basketball-reference.com//boxscores/201311290TOR.html,,"18,290",Air Canada Centre,
2013-11-29,7:30p,Dallas Mavericks,87,Atlanta Hawks,88,https://www.basketball-reference.com//boxscores/201311290ATL.html,,"15,463",Philips Arena,
2013-11-29,7:30p,Cleveland Cavaliers,86,Boston Celtics,103,https://www.basketball-reference.com//boxscores/201311290BOS.html,,"17,685",TD Garden,
2013-11-29,7:30p,Los Angeles Lakers,106,Detroit Pistons,102,https://www.basketball-reference.com//boxscores/201311290DET.html,,"15,202",The Palace of Auburn Hills,
2013-11-29,8:00p,Brooklyn Nets,95,Houston Rockets,114,https://www.basketball-reference.com//boxscores/201311290HOU.html,,"18,138",Toyota Center,
2013-11-29,8:00p,Washington Wizards,73,Indiana Pacers,93,https://www.basketball-reference.com//boxscores/201311290IND.html,,"18,165",Bankers Life Fieldhouse,
2013-11-29,8:00p,Golden State Warriors,112,Oklahoma City Thunder,113,https://www.basketball-reference.com//boxscores/201311290OKC.html,OT,"18,203",Chesapeake Energy Arena,
2013-11-29,8:00p,New Orleans Pelicans,121,Philadelphia 76ers,105,https://www.basketball-reference.com//boxscores/201311290PHI.html,,"17,807",Wells Fargo Center,
2013-11-29,9:00p,New York Knicks,95,Denver Nuggets,97,https://www.basketball-reference.com//boxscores/201311290DEN.html,,"19,155",Pepsi Center,
2013-11-29,9:00p,Phoenix Suns,112,Utah Jazz,101,https://www.basketball-reference.com//boxscores/201311290UTA.html,,"18,435",EnergySolutions Arena,
2013-11-29,10:00p,Los Angeles Clippers,104,Sacramento Kings,98,https://www.basketball-reference.com//boxscores/201311290SAC.html,OT,"17,317",Sleep Train Arena,
2013-11-30,7:00p,Atlanta Hawks,101,Washington Wizards,108,https://www.basketball-reference.com//boxscores/201311300WAS.html,,"14,280",Verizon Center,
2013-11-30,7:30p,Chicago Bulls,93,Cleveland Cavaliers,97,https://www.basketball-reference.com//boxscores/201311300CLE.html,,"17,296",Quicken Loans Arena,
2013-11-30,8:00p,Brooklyn Nets,97,Memphis Grizzlies,88,https://www.basketball-reference.com//boxscores/201311300MEM.html,,"17,012",FedEx Forum,
2013-11-30,8:30p,Minnesota Timberwolves,112,Dallas Mavericks,106,https://www.basketball-reference.com//boxscores/201311300DAL.html,,"20,173",American Airlines Center,
2013-11-30,8:30p,Houston Rockets,112,San Antonio Spurs,106,https://www.basketball-reference.com//boxscores/201311300SAS.html,,"18,581",AT&T Center,
2013-11-30,9:00p,Boston Celtics,85,Milwaukee Bucks,92,https://www.basketball-reference.com//boxscores/201311300MIL.html,,"15,471",BMO Harris Bradley Center,
2013-11-30,9:00p,Utah Jazz,112,Phoenix Suns,104,https://www.basketball-reference.com//boxscores/201311300PHO.html,,"12,957",US Airways Center,
2013-12-01,1:00p,Denver Nuggets,112,Toronto Raptors,98,https://www.basketball-reference.com//boxscores/201312010TOR.html,,"16,290",Air Canada Centre,
2013-12-01,3:30p,Philadelphia 76ers,100,Detroit Pistons,115,https://www.basketball-reference.com//boxscores/201312010DET.html,,"14,107",The Palace of Auburn Hills,
2013-12-01,3:30p,Indiana Pacers,105,Los Angeles Clippers,100,https://www.basketball-reference.com//boxscores/201312010LAC.html,,"19,060",STAPLES Center,
2013-12-01,6:00p,Charlotte Bobcats,98,Miami Heat,99,https://www.basketball-reference.com//boxscores/201312010MIA.html,,"19,617",AmericanAirlines Arena,
2013-12-01,6:00p,Golden State Warriors,115,Sacramento Kings,113,https://www.basketball-reference.com//boxscores/201312010SAC.html,,"15,588",Sleep Train Arena,
2013-12-01,7:00p,Minnesota Timberwolves,103,Oklahoma City Thunder,113,https://www.basketball-reference.com//boxscores/201312010OKC.html,,"18,203",Chesapeake Energy Arena,
2013-12-01,7:30p,New Orleans Pelicans,103,New York Knicks,99,https://www.basketball-reference.com//boxscores/201312010NYK.html,,"19,812",Madison Square Garden (IV),
2013-12-01,9:30p,Portland Trail Blazers,114,Los Angeles Lakers,108,https://www.basketball-reference.com//boxscores/201312010LAL.html,,"18,997",STAPLES Center,
2013-12-02,7:00p,Orlando Magic,80,Washington Wizards,98,https://www.basketball-reference.com//boxscores/201312020WAS.html,,"12,809",Verizon Center,
2013-12-02,8:00p,New Orleans Pelicans,131,Chicago Bulls,128,https://www.basketball-reference.com//boxscores/201312020CHI.html,3OT,"21,615",United Center,
2013-12-02,8:30p,Atlanta Hawks,100,San Antonio Spurs,102,https://www.basketball-reference.com//boxscores/201312020SAS.html,,"17,318",AT&T Center,
2013-12-02,9:00p,Houston Rockets,103,Utah Jazz,109,https://www.basketball-reference.com//boxscores/201312020UTA.html,,"15,801",EnergySolutions Arena,
2013-12-02,10:00p,Indiana Pacers,102,Portland Trail Blazers,106,https://www.basketball-reference.com//boxscores/201312020POR.html,,"19,023",Moda Center,
2013-12-03,7:00p,Orlando Magic,125,Philadelphia 76ers,126,https://www.basketball-reference.com//boxscores/201312030PHI.html,2OT,"10,061",Wells Fargo Center,
2013-12-03,7:30p,Milwaukee Bucks,100,Boston Celtics,108,https://www.basketball-reference.com//boxscores/201312030BOS.html,,"16,649",TD Garden,
2013-12-03,7:30p,Denver Nuggets,111,Brooklyn Nets,87,https://www.basketball-reference.com//boxscores/201312030BRK.html,,"17,732",Barclays Center,
2013-12-03,7:30p,Detroit Pistons,107,Miami Heat,97,https://www.basketball-reference.com//boxscores/201312030MIA.html,,"19,741",AmericanAirlines Arena,
2013-12-03,8:00p,Phoenix Suns,91,Memphis Grizzlies,110,https://www.basketball-reference.com//boxscores/201312030MEM.html,,"15,069",FedEx Forum,
2013-12-03,8:30p,Charlotte Bobcats,82,Dallas Mavericks,89,https://www.basketball-reference.com//boxscores/201312030DAL.html,,"19,612",American Airlines Center,
2013-12-03,10:00p,Oklahoma City Thunder,97,Sacramento Kings,95,https://www.basketball-reference.com//boxscores/201312030SAC.html,,"15,089",Sleep Train Arena,
2013-12-03,10:30p,Toronto Raptors,103,Golden State Warriors,112,https://www.basketball-reference.com//boxscores/201312030GSW.html,,"19,596",Oracle Arena,
2013-12-04,7:00p,Denver Nuggets,88,Cleveland Cavaliers,98,https://www.basketball-reference.com//boxscores/201312040CLE.html,,"14,642",Quicken Loans Arena,
2013-12-04,7:30p,Los Angeles Clippers,97,Atlanta Hawks,107,https://www.basketball-reference.com//boxscores/201312040ATL.html,,"12,020",Philips Arena,
2013-12-04,8:00p,Phoenix Suns,97,Houston Rockets,88,https://www.basketball-reference.com//boxscores/201312040HOU.html,,"18,151",Toyota Center,
2013-12-04,8:00p,Detroit Pistons,105,Milwaukee Bucks,98,https://www.basketball-reference.com//boxscores/201312040MIL.html,,"12,835",BMO Harris Bradley Center,
2013-12-04,8:00p,Dallas Mavericks,100,New Orleans Pelicans,97,https://www.basketball-reference.com//boxscores/201312040NOP.html,,"14,524",Smoothie King Center,
2013-12-04,9:00p,Indiana Pacers,95,Utah Jazz,86,https://www.basketball-reference.com//boxscores/201312040UTA.html,,"15,519",EnergySolutions Arena,
2013-12-04,10:00p,Oklahoma City Thunder,104,Portland Trail Blazers,111,https://www.basketball-reference.com//boxscores/201312040POR.html,,"18,950",Moda Center,
2013-12-05,7:00p,New York Knicks,113,Brooklyn Nets,83,https://www.basketball-reference.com//boxscores/201312050BRK.html,,"17,732",Barclays Center,
2013-12-05,8:00p,Los Angeles Clippers,101,Memphis Grizzlies,81,https://www.basketball-reference.com//boxscores/201312050MEM.html,,"15,112",FedEx Forum,
2013-12-05,9:30p,Miami Heat,87,Chicago Bulls,107,https://www.basketball-reference.com//boxscores/201312050CHI.html,,"22,125",United Center,
2013-12-06,7:00p,Philadelphia 76ers,88,Charlotte Bobcats,105,https://www.basketball-reference.com//boxscores/201312060CHA.html,,"14,088",Time Warner Cable Arena,
2013-12-06,7:00p,Milwaukee Bucks,109,Washington Wizards,105,https://www.basketball-reference.com//boxscores/201312060WAS.html,OT,"18,194",Verizon Center,
2013-12-06,7:30p,Cleveland Cavaliers,89,Atlanta Hawks,108,https://www.basketball-reference.com//boxscores/201312060ATL.html,,"13,282",Philips Arena,
2013-12-06,7:30p,Denver Nuggets,98,Boston Celtics,106,https://www.basketball-reference.com//boxscores/201312060BOS.html,,"17,263",TD Garden,
2013-12-06,7:30p,Orlando Magic,83,New York Knicks,121,https://www.basketball-reference.com//boxscores/201312060NYK.html,,"19,812",Madison Square Garden (IV),
2013-12-06,8:00p,Golden State Warriors,83,Houston Rockets,105,https://www.basketball-reference.com//boxscores/201312060HOU.html,,"18,145",Toyota Center,
2013-12-06,8:00p,Oklahoma City Thunder,109,New Orleans Pelicans,95,https://www.basketball-reference.com//boxscores/201312060NOP.html,,"17,694",Smoothie King Center,
2013-12-06,9:00p,Toronto Raptors,97,Phoenix Suns,106,https://www.basketball-reference.com//boxscores/201312060PHO.html,,"12,672",US Airways Center,
2013-12-06,10:00p,Utah Jazz,98,Portland Trail Blazers,130,https://www.basketball-reference.com//boxscores/201312060POR.html,,"19,833",Moda Center,
2013-12-06,10:00p,Los Angeles Lakers,106,Sacramento Kings,100,https://www.basketball-reference.com//boxscores/201312060SAC.html,,"17,317",Sleep Train Arena,
2013-12-07,7:00p,Denver Nuggets,103,Philadelphia 76ers,92,https://www.basketball-reference.com//boxscores/201312070PHI.html,,"13,113",Wells Fargo Center,
2013-12-07,7:30p,Los Angeles Clippers,82,Cleveland Cavaliers,88,https://www.basketball-reference.com//boxscores/201312070CLE.html,,"16,216",Quicken Loans Arena,
2013-12-07,8:00p,Detroit Pistons,92,Chicago Bulls,75,https://www.basketball-reference.com//boxscores/201312070CHI.html,,"21,737",United Center,
2013-12-07,8:00p,Golden State Warriors,108,Memphis Grizzlies,82,https://www.basketball-reference.com//boxscores/201312070MEM.html,,"15,088",FedEx Forum,
2013-12-07,8:00p,Miami Heat,103,Minnesota Timberwolves,82,https://www.basketball-reference.com//boxscores/201312070MIN.html,,"19,888",Target Center,
